4.0	10.545454545454545
19.333333333333332	20.0
5.423076923076923	5.8076923076923075
2.3333333333333335	2.3333333333333335
9.363636363636363	10.090909090909092
7.038461538461538	8.576923076923077
4.0	4.0
12.933333333333334	19.0
12.488372093023257	17.511627906976745
7.375	8.90625
5.625	5.75
6.352941176470588	7.294117647058823
20.6875	24.3125
4.2	7.4
3.1739130434782608	4.608695652173913
8.333333333333334	12.0
10.666666666666666	11.666666666666666
8.688888888888888	10.811111111111112
11.392156862745098	14.235294117647058
5.634920634920635	6.857142857142857
43.833333333333336	60.166666666666664
9.0	9.0
13.714285714285714	16.285714285714285
7.930232558139535	10.837209302325581
9.0	10.0
6.862385321100917	8.137614678899082
8.955555555555556	10.955555555555556
6.2	7.4
14.65	17.9
4.470588235294118	4.705882352941177
9.0	10.227272727272727
4.375	4.75
2.5714285714285716	3.0
11.0	13.666666666666666
9.0	9.0
7.0	7.285714285714286
6.8	13.0
22.5	26.5
8.666666666666666	11.0
3.0	3.0
4.0	4.0
3.5714285714285716	4.714285714285714
7.333333333333333	8.166666666666666
5.9	24.5
4.27906976744186	4.8604651162790695
3.8214285714285716	4.5
4.0	4.5
6.148148148148148	8.074074074074074
7.8	10.4
13.395348837209303	16.488372093023255
11.0	15.444444444444445
4.0	4.0
8.444444444444445	8.555555555555555
4.0	7.0
2.357142857142857	2.7857142857142856
5.538461538461538	5.769230769230769
3.2222222222222223	4.0
10.857142857142858	11.285714285714286
3.5	5.0
6.128205128205129	7.461538461538462
10.24087591240876	13.13138686131387
28.5	29.5
7.774193548387097	9.774193548387096
5.375	5.375
3.3125	3.9375
2.4285714285714284	2.4285714285714284
4.375	5.8125
4.0	4.0
4.6	5.9
4.833333333333333	5.833333333333333
5.75	10.0
4.857142857142857	5.928571428571429
2.9	3.8
5.320754716981132	6.2075471698113205
10.5	13.5
3.409090909090909	4.0
7.0	8.0
7.7727272727272725	7.818181818181818
2.5	3.5
3.5	3.5
49.5	51.0
4.0	6.0
6.0	9.0
2.1818181818181817	2.5454545454545454
2.868292682926829	4.287804878048781
5.0	5.0
9.947945205479453	12.66027397260274
11.298765432098765	14.792592592592593
10.278260869565218	13.02608695652174
19.272727272727273	23.454545454545453
3.7	4.0
3.625	4.25
3.0	3.0
2.032258064516129	2.3870967741935485
7.333333333333333	9.666666666666666
2.4285714285714284	3.2857142857142856
2.8181818181818183	2.909090909090909
5.6	5.6
6.25	6.5
2.3	3.3
7.0	7.0
2.2	2.6
3.6666666666666665	4.0
4.0	4.214285714285714
2.3333333333333335	2.6666666666666665
